amt,is_fraud,user_id,latitudinal_distance,longitudinal_distance
1052.34,0,5,0.787,0.263
136.24,0,7,0.436,0.256
30.01,0,6,0.825,0.976
9.82,0,2,0.353,0.494
50.86,0,0,0.191,0.647
37.14,0,0,0.893,0.141
93.72,0,5,0.705,0.716
81.12,0,5,0.734,0.023
72.02,0,6,0.676,0.227
321.14,0,5,0.173,0.877
6.22,0,0,0.067,0.156
45.14,0,0,0.937,0.93
6.41,0,1,0.708,0.924
29.8,0,6,0.67,0.135
42.11,0,6,0.733,0.942
139.95,0,7,0.943,0.686
86.25,0,1,0.814,0.893
70.74,0,1,0.957,0.461
4.45,0,7,0.455,0.23
10.33,0,0,0.167,0.825
91.51,0,1,0.036,0.585
30.89,0,7,0.55,0.131
6.27,0,4,0.332,0.777
108.78,0,5,0.397,0.584
62.02,0,1,0.956,0.917
106.12,0,0,0.287,0.385
8.56,0,2,0.238,0.788
62.26,0,9,0.781,0.18
152.57,0,7,0.82,0.705
88.68,0,0,0.464,0.062
8.48,0,7,0.849,0.231
74.63,0,4,0.086,0.806
5.27,0,0,0.932,0.924
54.66,0,5,0.076,0.441
81.21,0,1,0.999,0.186
2.96,0,9,0.783,0.015
156.28,0,1,0.839,0.818
45.26,0,10,0.372,0.234
23.7,0,7,0.663,0.796
9.02,0,0,0.16,0.371
185.5,0,7,0.401,0.061
268.45,0,10,0.964,0.643
182.45,0,10,0.449,0.41
78.17,0,0,0.691,0.823
67.55,0,1,0.38,0.753
86.23,0,1,0.643,0.496
2.45,0,7,0.052,0.137
117.26,0,3,0.162,0.722
19.56,0,1,0.793,0.901
4.54,0,9,0.723,0.184
44.2,0,5,0.331,0.94
94.27,0,1,0.52,0.548
18.98,0,1,0.401,0.588
2.85,0,10,0.149,0.998
22.69,0,2,0.567,0.265
60.69,0,5,0.309,0.435
20.38,0,7,0.148,0.337
10.18,0,1,0.672,0.619
65.89,0,0,0.578,0.496
28.93,0,9,0.91,0.987
2.15,0,5,0.495,0.876
2.52,0,0,0.018,0.631
20.02,0,7,0.145,0.463
20.05,0,1,0.193,0.841
2.2,0,1,0.893,0.973
5.33,0,1,0.001,0.602
26.58,0,4,0.91,0.074
72.67,0,1,0.529,0.19
7.71,0,5,1.0,0.477
7.96,0,7,0.846,0.254
7.37,0,5,0.662,0.008
1.18,0,1,0.446,0.426
3.67,0,9,0.537,0.434
7.68,0,0,0.057,0.049
11.65,0,7,0.452,0.471
1.19,0,2,0.777,0.104
21.36,0,4,0.052,0.516
90.08,0,1,0.714,0.686
16.46,0,4,0.948,0.706
110.93,0,1,0.915,0.124
31.4,0,1,0.415,0.163
73.71,0,3,0.568,0.863
34.42,0,1,0.048,0.602
68.98,0,1,0.384,0.395
119.43,0,9,0.396,0.226
70.47,0,1,0.477,0.848
65.67,0,0,0.188,0.406
68.9,0,6,0.237,0.141
8.91,0,1,0.872,0.253
135.29,0,1,0.617,0.925
15.77,0,0,0.299,0.272
4.68,0,0,0.265,0.714
1.63,0,0,0.34,0.887
17.72,0,5,0.883,0.844
162.88,0,0,0.688,0.63
73.25,0,3,0.96,0.752
7.5,0,1,0.852,0.077
48.95,0,0,0.105,0.671
151.17,0,10,0.975,0.147
120.6,0,0,0.807,0.563
7.1,0,7,0.505,0.346
2.4,0,7,0.781,0.69
122.31,0,10,0.213,0.618
8.31,0,10,0.949,0.21
67.12,0,10,0.131,0.367
129.91,0,6,0.941,0.167
7.69,0,5,0.584,0.578
5.0,0,6,0.072,0.854
42.86,0,7,0.796,0.25
12.65,0,7,0.759,0.26
29.97,0,7,0.54,0.445
59.64,0,4,0.775,0.775
159.78,0,9,0.636,0.358
68.04,0,9,0.4,0.974
3.06,0,7,0.979,0.938
38.14,0,0,0.624,0.28
90.44,0,10,0.305,0.431
8.0,0,7,0.166,0.599
23.42,0,1,0.068,0.932
55.83,0,3,0.465,0.985
53.52,0,2,0.622,0.471
95.88,0,1,0.393,0.502
84.8,0,7,0.023,0.951
138.28,0,0,0.073,0.054
16.84,0,0,0.441,0.775
70.54,0,6,0.243,0.44
28.76,0,10,0.18,0.87
4.99,0,0,0.183,0.555
3.57,0,10,0.37,0.731
49.22,0,9,0.317,0.617
136.71,0,7,0.284,0.394
4.24,0,1,0.884,0.428
102.87,0,0,0.011,0.134
23.11,0,1,0.563,0.91
134.2,0,10,0.557,0.151
36.47,0,7,0.442,0.26
6.67,0,7,0.263,0.862
16.48,0,1,0.748,0.83
146.9,0,5,0.521,0.588
30.12,0,1,0.283,0.94
128.5,0,3,0.685,0.137
103.29,0,1,0.356,0.316
60.28,0,5,0.862,0.94
8.65,0,2,0.711,0.693
5.27,0,0,0.925,0.853
56.42,0,0,0.062,0.601
5.02,0,1,0.235,0.934
83.05,0,1,0.798,0.78
54.26,0,3,0.875,0.063
94.52,0,3,0.24,0.474
52.4,0,7,0.735,0.949
110.07,0,1,0.199,0.024
5.52,0,1,0.191,0.783
2.15,0,1,0.338,0.405
52.3,0,9,0.435,0.888
49.65,0,7,0.376,0.978
8.38,0,0,0.477,0.105
3.27,0,0,0.713,0.834
55.35,0,6,0.138,0.886
42.63,0,2,0.789,0.84
41.6,0,5,0.931,0.427
135.74,0,7,0.067,0.097
21.54,0,5,0.341,0.196
38.05,0,10,0.253,0.95
125.3,0,7,0.184,0.932
7.91,0,0,0.996,0.931
23.21,0,10,0.726,0.646
1.75,0,0,0.465,0.084
1.57,0,2,0.051,0.036
22.08,0,9,0.234,0.881
143.32,0,1,0.891,0.245
6.72,0,1,0.795,0.575
4.21,0,9,0.588,0.19
64.93,0,5,0.951,0.283
54.17,0,2,0.399,0.875
6.63,0,5,0.375,0.932
9.77,0,7,0.159,0.611
151.38,0,5,0.665,0.646
59.61,0,6,0.637,0.416
32.56,0,2,0.37,0.571
7.07,0,7,0.968,0.78
50.2,0,5,0.471,0.734
6.5,0,9,0.092,0.258
133.0,0,7,0.572,0.541
82.13,0,1,0.721,0.509
4.34,0,9,0.223,0.047
2.47,0,0,0.34,0.134
5.78,0,5,0.429,0.38
67.14,0,2,0.911,0.517
1.59,0,5,0.439,0.171
230.35,0,9,0.712,0.429
1.51,0,0,0.682,0.17
72.05,0,2,0.191,0.516
15.55,0,1,0.7,0.253
4.42,0,4,0.955,0.346
26.76,0,5,0.255,0.009
34.26,0,2,0.942,0.277
39.79,0,6,0.464,0.073
3.59,0,0,0.348,0.834
124.49,0,10,0.499,0.664
75.94,0,10,0.458,0.952
8.82,0,0,0.27,0.027
36.26,0,5,0.961,0.807
19.28,0,1,0.519,0.092
2.11,0,7,0.798,0.791
5.57,0,1,0.848,0.133
126.16,0,1,0.123,0.311
82.09,0,3,0.403,0.47
5.87,0,10,0.767,0.423
2.89,0,10,0.61,0.791
11.11,0,2,0.515,0.958
131.24,0,9,0.416,0.626
20.97,0,7,0.664,0.241
49.92,0,10,0.703,0.387
164.4,0,1,0.502,0.996
66.01,0,1,0.025,0.18
8.28,0,7,0.663,0.986
69.38,0,4,0.384,0.978
60.58,0,7,0.586,0.185
18.32,0,7,0.525,0.644
10.95,0,10,0.499,0.419
88.73,0,5,0.571,0.189
38.85,0,2,0.374,0.77
53.24,0,7,0.016,0.475
59.68,0,1,0.878,0.961
68.48,0,9,0.004,0.124
74.87,0,6,0.576,0.042
128.25,0,7,0.016,0.076
181.51,0,6,0.261,0.808
117.98,0,10,0.721,0.186
31.52,0,0,0.652,0.453
3.23,0,0,0.231,0.664
2.44,0,0,0.661,0.019
70.05,0,6,0.415,0.548
39.0,0,2,0.156,0.795
2.75,0,10,0.552,0.849
75.06,0,1,0.995,0.123
1.32,0,1,0.081,0.311
97.78,0,4,0.37,0.597
44.84,0,9,0.246,0.071
248.86,0,1,0.391,0.923
25.83,0,9,0.553,0.573
3.19,0,5,0.251,0.354
93.31,0,1,0.234,0.718
2.22,0,0,0.855,0.764
36.18,0,6,0.152,0.019
91.86,0,5,0.038,0.508
61.0,0,4,0.067,0.941
32.98,0,7,0.078,0.515
9.31,0,7,0.892,0.317
69.32,0,1,0.919,0.15
9.78,0,4,0.257,0.346
91.25,0,7,0.372,0.824
73.34,0,5,0.618,0.169
5.3,0,6,0.732,0.404
92.29,0,1,0.765,0.305
8.85,0,1,0.176,0.731
58.97,0,1,0.966,0.46
26.52,0,1,0.069,0.206
185.33,0,7,0.711,0.967
1.22,0,0,0.876,0.396
47.03,0,7,0.851,0.085
9.48,0,0,0.342,0.702
35.66,0,1,0.797,0.984
77.98,0,0,0.574,0.012
25.64,0,0,0.902,0.615
16.18,0,10,0.369,0.692
24.8,0,10,0.496,0.994
79.61,0,10,0.903,0.039
84.63,0,2,0.393,0.355
36.46,0,3,0.236,0.046
2.06,0,10,0.73,0.323
76.38,0,4,0.952,0.614
103.0,0,1,0.023,0.932
92.93,0,1,0.859,0.925
133.48,0,3,0.09,0.207
6.19,0,2,0.172,0.58
61.0,0,5,0.454,0.179
97.19,0,5,0.061,0.241
1.74,0,0,0.723,0.831
13.9,0,5,0.792,0.523
3.99,0,1,0.912,0.187
46.76,0,10,0.539,0.273
5.66,0,4,0.538,0.167
34.28,0,7,0.695,0.821
39.45,0,9,0.997,0.761
3.01,0,4,0.401,0.7
147.9,0,5,0.897,0.101
14.39,0,10,0.39,0.01
32.05,0,10,0.377,0.29
47.79,0,10,0.857,0.53
3.2,0,7,0.163,0.499
41.78,0,3,0.91,0.94
6.91,0,7,0.032,0.639
131.18,0,5,0.468,0.275
68.61,0,1,0.455,0.233
140.76,0,5,0.38,0.755
2.68,0,7,0.83,0.386
55.49,0,5,0.177,0.732
68.1,0,7,0.258,0.107
6.54,0,6,0.584,0.359
52.53,0,10,0.358,0.341
71.11,0,7,0.082,0.03
67.59,0,2,0.087,0.722
8.61,0,7,0.402,0.626
37.21,0,1,0.15,0.056
4.85,0,1,0.96,0.044
28.62,0,5,0.547,0.474
9.43,0,0,0.859,0.304
24.81,0,0,0.815,0.217
222.89,0,6,0.904,0.446
36.6,0,4,0.765,0.131
133.02,0,0,0.3,0.574
52.41,0,4,0.999,0.048
12.17,0,4,0.977,0.373
79.51,0,0,0.767,0.879
6.88,0,9,0.41,0.584
4.06,0,4,0.575,0.735
13.65,0,1,0.473,0.21
22.87,0,2,0.531,0.596
7.66,0,10,0.561,0.932
47.19,0,0,0.495,0.392
32.63,0,9,0.644,0.461
1.52,0,0,0.672,0.383
17.35,0,4,0.221,0.701
70.74,0,6,0.294,0.285
4.53,0,10,0.735,0.314
42.86,0,4,0.955,0.297
9.56,0,1,0.938,0.358
1.79,0,7,0.258,0.237
12.47,0,1,0.504,0.266
98.67,0,0,0.095,0.248
93.81,0,2,0.451,0.149
1.1,0,7,0.544,0.022
59.8,0,4,0.465,0.331
10.73,0,0,0.472,0.168
33.31,0,9,0.571,0.829
6.38,0,0,0.089,0.236
11.74,0,2,0.194,0.492
48.92,0,2,0.474,0.342
37.49,0,3,0.746,0.983
19.65,0,10,0.458,0.133
46.97,0,3,0.586,0.061
9.93,0,2,0.434,0.784
8.74,0,5,0.844,0.574
126.66,0,5,0.519,0.684
139.53,0,3,0.119,0.381
1.73,0,1,0.679,0.394
76.43,0,0,0.81,0.07
2.96,0,9,0.072,0.037
28.18,0,10,0.268,0.139
44.21,0,1,0.88,0.29
1.97,0,10,0.569,0.481
66.67,0,1,0.184,0.854
9.33,0,10,0.283,0.545
41.8,0,1,0.257,0.379
9.89,0,1,0.445,0.665
75.68,0,0,0.175,0.96
146.34,0,7,0.711,0.753
66.0,0,7,0.115,0.827
97.26,0,1,0.225,0.844
20.61,0,0,0.655,0.032
5.86,0,10,0.95,0.717
1.46,0,9,0.294,0.015
218.93,0,0,0.773,0.802
9.47,0,1,0.947,0.778
55.95,0,5,0.665,0.022
45.96,0,5,0.459,0.301
60.41,0,4,0.084,0.678
38.71,0,0,0.347,0.553
83.61,0,7,0.399,0.196
7.15,0,7,0.728,0.374
142.14,0,5,0.72,0.757
8.12,0,10,0.23,0.86
36.32,0,5,0.315,0.051
3.25,0,6,0.198,0.917
5.13,0,4,0.057,0.565
104.16,0,7,0.719,0.242
46.52,0,9,0.442,0.233
124.16,0,10,0.549,0.291
41.72,0,10,0.808,0.21
40.82,0,5,0.305,0.73
29.19,0,5,0.875,0.243
11.38,0,7,0.008,0.804
429.11,0,0,0.261,0.413
3.1,0,6,0.517,0.204
7.77,0,0,0.096,0.184
52.65,0,6,0.886,0.588
27.46,0,5,0.854,0.031
15.27,0,10,0.213,0.386
9.9,0,1,0.373,0.563
133.65,0,3,0.789,0.063
66.57,0,10,0.544,0.86
113.85,0,0,0.806,0.31
8.7,0,10,0.387,0.564
59.3,0,9,0.788,0.742
63.82,0,7,0.341,0.121
133.85,0,7,0.544,0.641
69.43,0,4,0.246,0.256
5.77,0,1,0.273,0.176
112.04,0,0,0.945,0.441
5.13,0,10,0.73,0.435
65.91,0,7,0.853,0.993
907.21,1,5,0.471,0.711
83.87,0,0,0.909,0.397
27.35,0,2,0.218,0.52
35.62,0,1,0.63,0.604
39.34,0,1,0.404,0.985
123.8,0,0,0.037,0.523
300.69,1,5,0.16,0.182
98.25,0,2,0.55,0.055
1073.49,1,5,0.541,0.444
706.46,1,5,0.204,0.232
323.64,1,5,0.699,0.665
112.87,0,7,0.441,0.048
108.67,0,3,0.005,0.991
189.75,0,7,0.054,0.026
6.04,0,1,0.568,0.524
66.84,0,0,0.364,0.438
7.36,0,6,0.765,0.43
3.96,0,6,0.836,0.618
47.93,0,1,0.135,0.248
369.09,1,5,0.895,0.094
17.17,1,5,0.051,0.233
1073.82,1,5,0.994,0.531
63.58,0,1,0.569,0.576
7.9,0,0,0.087,0.898
54.12,0,7,0.877,0.603
6.34,0,0,0.514,0.86
20.55,0,1,0.17,0.237
37.03,0,1,0.886,0.432
11.25,0,1,0.96,0.81
6.24,0,6,0.634,0.002
29.97,0,10,0.876,0.026
132.69,0,1,0.176,0.055
28.15,0,2,0.306,0.777
2.69,0,0,0.922,0.834
907.36,1,5,0.385,0.628
316.54,1,5,0.238,0.232
76.93,0,1,0.555,0.101
5.73,0,9,0.201,0.23
144.72,0,7,0.612,0.233
38.51,0,7,0.811,0.871
88.7,0,0,0.027,0.888
148.52,0,7,0.221,0.119
170.1,0,2,0.69,0.436
82.82,0,10,0.929,0.787
120.72,0,1,0.557,0.286
127.42,0,0,0.504,0.091
75.31,0,1,0.969,0.059
45.54,0,10,0.413,0.193
48.91,0,10,0.806,0.319
67.47,0,6,0.85,0.016
47.12,0,7,0.505,0.858
47.39,0,7,0.98,0.994
66.47,0,4,0.286,0.97
35.17,0,7,0.757,0.6
66.64,0,5,0.11,0.45
5.99,0,0,0.535,0.12
2.08,0,0,0.789,0.407
2.53,0,0,0.658,0.384
55.66,0,7,0.651,0.644
7.68,0,7,0.849,0.262
1.59,0,7,0.714,0.355
78.6,0,5,0.46,0.176
42.69,0,0,0.529,0.403
43.5,0,7,0.22,0.93
81.29,0,0,0.017,0.591
119.73,0,1,0.015,0.64
73.61,0,3,0.029,0.363
3.65,0,9,0.988,0.082
124.08,0,10,0.756,0.251
272.64,0,7,0.361,0.479
17.45,0,10,0.771,0.565
109.08,0,3,0.017,0.405
86.28,0,6,0.779,0.619
63.36,0,5,0.581,0.028
73.82,0,5,0.631,0.262
5.39,0,0,0.474,0.747
15.85,0,1,0.335,0.455
105.18,0,6,0.754,0.728
15.66,0,10,0.412,0.196
2.5,0,4,0.742,0.79
168.12,0,7,0.781,0.625
9.03,0,5,0.759,0.074
66.2,0,0,0.781,0.99
45.24,0,4,0.772,0.153
69.98,0,7,0.558,0.996
116.41,0,10,0.13,0.835
123.2,0,5,0.186,0.83
91.18,0,3,0.922,0.663
61.12,0,0,0.433,0.035
8.99,0,7,0.581,0.365
2.31,0,1,0.644,0.386
40.8,0,3,0.953,0.48
100.06,0,3,0.638,0.193
27.03,0,0,0.441,0.463
141.88,0,7,0.024,0.05
36.96,0,0,0.746,0.379
51.18,0,5,0.135,0.967
69.02,0,4,0.227,0.844
40.29,0,1,0.767,0.221
5.88,0,0,0.381,0.131
7.26,0,0,0.789,0.784
7.46,0,0,0.699,0.685
112.08,0,5,0.115,0.968
52.06,0,2,0.197,0.648
63.6,0,6,0.121,0.365
49.21,0,0,0.927,0.022
126.32,0,9,0.82,0.992
1.38,0,7,0.118,0.407
2.04,0,9,0.478,0.856
46.01,0,0,0.686,0.036
86.74,0,0,0.902,0.87
9.63,0,9,0.593,0.612
14.79,0,5,0.923,0.809
42.05,0,7,0.061,0.835
25.5,0,1,0.821,0.108
21.63,0,0,0.407,0.574
14.72,0,7,0.128,0.892
81.29,0,6,0.654,0.298
50.13,0,7,0.492,0.855
65.27,0,10,0.585,0.48
1.5,0,7,0.125,0.511
9.69,0,4,0.358,0.638
165.26,0,0,0.232,0.275
9.23,0,5,0.377,0.092
10.31,0,7,0.296,0.718
255.39,0,7,0.806,0.936
1.44,0,2,0.542,0.586
4.26,0,7,0.211,0.588
3.19,0,7,0.961,0.592
1.01,0,5,0.493,0.178
210.22,0,9,0.547,0.799
29.38,0,6,0.141,0.654
8.92,0,0,0.849,0.812
81.47,0,6,0.448,0.029
90.17,0,7,0.924,0.139
60.12,0,7,0.765,0.385
53.65,0,0,0.447,0.801
16.93,0,9,0.667,0.001
48.83,0,7,0.774,0.55
9.93,0,0,0.542,0.649
82.21,0,6,0.401,0.561
47.97,0,0,0.706,0.99
29.67,0,7,0.374,0.438
130.37,0,1,0.687,0.485
336.15,0,1,0.045,0.742
2.01,0,1,0.147,0.484
109.78,0,5,0.715,0.888
32.49,0,2,0.533,0.981
81.82,0,1,0.234,0.466
55.73,0,5,0.928,0.432
4.97,0,2,0.535,0.704
85.47,0,0,0.377,0.228
65.15,0,10,0.722,0.355
57.9,0,7,0.15,0.847
7.33,0,4,0.218,0.264
2.39,0,0,0.904,0.087
56.99,0,0,0.978,0.933
33.17,0,4,0.264,0.981
104.5,0,3,0.491,0.23
7.45,0,6,0.919,0.942
133.78,0,0,0.606,0.331
9.88,0,0,0.078,0.573
65.43,0,3,0.606,0.272
9.8,0,7,0.98,0.914
2.33,0,0,0.036,0.126
54.76,0,10,0.57,0.523
1.21,0,5,0.41,0.319
118.31,0,5,0.688,0.502
417.24,0,9,0.32,0.39
87.33,0,1,0.346,0.337
69.52,0,7,0.339,0.129
4.09,0,7,0.101,0.041
143.06,0,3,0.995,0.352
80.51,0,0,0.322,0.575
81.92,0,3,0.428,0.96
93.88,0,0,0.049,0.187
54.81,0,1,0.783,0.856
63.97,0,7,0.239,0.755
272.24,0,5,0.667,0.995
6.13,0,2,0.244,0.607
4.09,0,1,0.36,0.457
2.6,0,7,0.488,0.358
29.11,0,5,0.019,0.441
74.44,0,3,0.684,0.431
8.17,0,0,0.544,0.504
24.96,0,7,0.386,0.136
25.46,0,10,0.842,0.473
120.39,0,1,0.159,0.735
39.24,0,1,0.157,0.253
132.39,0,1,0.088,0.686
196.35,0,2,0.521,0.139
64.91,0,2,0.629,0.715
1.56,0,1,0.43,0.214
5.77,0,7,0.423,0.731
38.5,0,7,0.292,0.467
77.08,0,7,0.589,0.661
30.56,0,6,0.134,0.305
16.04,0,10,0.935,0.623
33.66,0,7,0.632,0.455
110.98,0,0,0.881,0.763
32.21,0,2,0.353,0.048
64.36,0,0,0.28,0.208
91.59,0,0,0.368,0.769
7.08,0,0,0.702,0.187
25.95,0,10,0.757,0.655
33.05,0,7,0.368,0.764
13.87,0,0,0.979,0.73
120.23,0,10,0.341,0.039
1.41,0,10,0.225,0.311
37.13,0,3,0.085,0.239
4.06,0,10,0.299,0.623
111.54,0,5,0.531,0.03
9.23,0,2,0.396,0.993
82.9,0,7,0.88,0.19
6.56,0,1,0.09,0.009
78.57,0,3,0.363,0.656
2.53,0,6,0.927,0.873
262.99,0,1,0.03,0.602
73.16,0,4,0.998,0.655
90.68,0,3,0.987,0.831
8.08,0,1,0.51,0.504
38.8,0,3,0.33,0.822
76.66,0,1,0.585,0.202
61.34,0,7,0.162,0.474
206.12,0,6,0.532,0.227
11.23,0,1,0.785,0.549
16.7,0,0,0.74,0.823
1.03,0,5,0.674,0.162
80.03,0,3,0.355,0.858
159.35,0,6,0.65,0.522
83.31,0,1,0.421,0.82
11.5,0,0,0.115,0.131
121.48,0,5,0.76,0.098
11.76,0,6,0.91,0.771
8.29,0,0,0.263,0.158
45.25,0,7,0.529,0.09
83.09,0,3,0.645,0.866
56.57,0,5,0.393,0.118
44.09,0,7,0.782,0.149
58.02,0,4,0.062,0.261
112.26,0,7,0.918,0.49
94.31,0,7,0.257,0.889
38.97,0,10,0.878,0.614
122.29,0,10,0.732,0.507
9.67,0,7,0.535,0.451
1.2,0,0,0.847,0.969
55.51,0,0,0.54,0.869
8.09,0,7,0.501,0.02
94.48,0,3,0.413,0.963
179.82,0,10,0.708,0.098
17.65,0,5,0.266,0.278
64.42,0,7,0.76,0.188
2.56,0,9,0.662,0.342
27.49,0,5,0.804,0.089
25.43,0,7,0.626,0.665
1.64,0,1,0.641,0.997
7.42,0,0,0.768,0.376
11.44,0,7,0.48,0.791
4.49,0,0,0.595,0.233
4.49,0,1,0.722,0.926
3.62,0,0,0.518,0.691
42.55,0,5,0.616,0.072
78.28,0,0,0.131,0.777
23.88,0,0,0.355,0.791
70.34,0,0,0.365,0.091
10.91,0,10,0.848,0.652
41.98,0,1,0.726,0.847
7.02,0,0,0.874,0.081
20.52,0,7,0.411,0.143
75.03,0,10,0.747,0.045
3.48,0,1,0.694,0.168
56.5,0,0,0.176,0.988
34.09,0,0,0.475,0.474
88.23,0,2,0.267,0.895
58.18,0,7,0.606,0.201
53.59,0,10,0.059,0.669
2.86,0,5,0.372,0.986
105.67,0,0,0.176,0.673
4.16,0,6,0.042,0.218
41.27,0,6,0.881,0.243
170.29,0,10,0.123,0.203
486.45,0,3,0.409,0.518
132.91,0,1,0.846,0.678
8.54,0,2,0.472,0.763
3.03,0,1,0.848,0.684
115.28,0,0,0.142,0.175
113.75,0,10,0.77,0.303
180.38,0,4,0.719,0.981
105.97,0,5,0.819,0.211
71.27,0,1,0.686,0.623
91.79,0,3,0.224,0.349
55.47,0,3,0.903,0.069
64.9,0,7,0.877,0.586
30.45,0,0,0.526,0.427
1.19,0,1,0.067,0.62
147.88,0,5,0.324,0.222
39.13,0,3,0.684,0.008
51.91,0,0,0.676,0.817
34.49,0,10,0.211,0.723
48.51,0,1,0.249,0.793
430.67,0,5,0.912,0.171
70.1,0,1,0.32,0.258
107.77,0,7,0.389,0.769
9.89,0,0,0.465,0.207
31.11,0,1,0.395,0.623
48.94,0,6,0.64,0.288
136.69,0,7,0.186,0.173
73.57,0,3,0.272,0.789
37.56,0,6,0.947,0.022
77.15,0,1,0.325,0.231
135.52,0,7,0.889,0.355
36.86,0,0,0.986,0.322
65.31,0,5,0.912,0.94
42.8,0,2,0.575,0.046
77.02,0,3,0.274,0.211
126.33,0,7,0.227,0.658
8.12,0,1,0.075,0.033
70.7,0,4,0.513,0.591
6.4,0,1,0.168,0.701
38.71,0,7,0.931,0.789
83.33,0,4,0.104,0.818
3.67,0,1,0.902,0.442
5.64,0,10,0.477,0.904
100.05,0,5,0.404,0.654
24.32,0,1,0.209,0.245
162.46,0,10,0.132,0.398
85.73,0,10,0.021,0.32
61.76,0,1,0.994,0.402
4.37,0,7,0.263,0.972
127.31,0,5,0.147,0.567
5.95,0,7,0.205,0.843
267.7,0,5,0.364,0.522
18.92,0,10,0.947,0.387
109.52,0,0,0.272,0.122
1.63,0,6,0.199,0.559
56.45,0,7,0.48,0.439
35.59,0,7,0.852,0.784
47.21,0,7,0.748,0.921
5.6,0,4,0.07,0.544
67.89,0,3,0.394,0.533
45.83,0,7,0.935,0.336
100.86,0,10,0.414,0.814
7.62,0,0,0.508,0.306
46.01,0,3,0.101,0.848
115.75,0,2,0.616,0.504
108.49,0,1,0.598,0.197
51.34,0,1,0.07,0.876
32.58,0,6,0.117,0.979
75.71,0,1,0.366,0.096
29.12,0,7,0.652,0.583
56.67,0,10,0.771,0.506
46.37,0,2,0.865,0.078
1.27,0,7,0.565,0.781
125.01,0,7,0.146,0.402
52.74,0,0,0.155,0.074
46.72,0,7,0.227,0.829
6.13,0,10,0.525,0.759
48.1,0,0,0.983,0.971
70.48,0,1,0.365,0.31
1.91,0,10,0.301,0.293
49.06,0,0,0.922,0.152
36.34,0,1,0.582,0.688
5.13,0,0,0.775,0.911
31.42,0,1,0.558,0.554
1.23,0,7,0.284,0.58
5.07,0,0,0.333,0.227
54.02,0,10,0.637,0.669
3.55,0,2,0.451,0.757
2.27,0,4,0.85,0.402
37.32,0,6,0.513,0.082
24.09,0,0,0.066,0.388
15.53,0,5,0.743,0.5
6.18,0,0,0.349,0.841
4.85,0,1,0.027,0.467
1.26,0,10,0.268,0.231
7.57,0,10,0.609,0.753
107.04,0,3,0.964,0.986
38.13,0,0,0.273,0.41
5.41,0,6,0.9,0.758
63.82,0,3,0.394,0.166
9.53,0,10,0.39,0.507
130.18,0,5,0.161,0.074
7.1,0,6,0.794,0.604
174.03,0,1,0.91,0.451
5.74,0,2,0.893,0.182
5.75,0,0,0.588,0.698
6.46,0,10,0.35,0.761
187.39,0,7,0.908,0.651
37.91,0,10,0.503,0.197
66.51,0,1,0.618,0.504
48.13,0,1,0.105,0.64
88.84,0,1,0.733,0.001
86.69,0,0,0.019,0.217
41.44,0,0,0.385,0.446
59.95,0,5,0.792,0.998
2.49,0,4,0.516,0.607
43.78,0,3,0.895,0.533
2.94,0,1,0.26,0.977
1.91,0,7,0.826,0.15
52.79,0,9,0.211,0.071
1.16,0,1,0.078,0.568
317.84,1,7,0.179,0.958
21.52,0,1,0.303,0.744
11.68,0,9,0.01,0.211
6.34,0,0,0.906,0.226
37.09,0,9,0.339,0.461
55.2,0,4,0.271,0.547
99.56,0,10,0.195,0.254
42.35,0,0,0.138,0.915
33.16,0,10,0.896,0.687
108.13,0,1,0.54,0.146
56.08,0,6,0.988,0.29
1028.63,1,7,0.461,0.053
617.75,1,7,0.604,0.59
14.97,1,7,0.492,0.409
313.19,1,7,0.961,0.245
76.48,0,10,0.508,0.542
80.06,0,0,0.248,0.354
87.48,0,0,0.509,0.691
69.4,0,10,0.783,0.408
152.14,0,1,0.63,0.351
31.22,0,10,0.266,0.025
4.34,0,0,0.717,0.634
23.0,0,0,0.036,0.225
8.58,0,10,0.529,0.773
11.51,0,0,0.227,0.79
942.63,1,7,0.661,0.256
634.64,1,7,0.544,0.359
54.14,0,7,0.278,0.305
29.45,0,0,0.131,0.806
52.08,0,10,0.651,0.582
138.78,0,7,0.199,0.018
4.33,0,5,0.106,0.099
6.0,0,0,0.257,0.365
54.85,0,3,0.019,0.115
61.4,0,10,0.935,0.668
4.53,0,10,0.632,0.355
120.9,0,10,0.095,0.853
54.87,0,1,0.042,0.364
34.81,0,4,0.902,0.221
3.1,0,0,0.536,0.389
28.99,0,7,0.951,0.979
23.29,0,1,0.311,0.225
143.47,0,10,0.046,0.118
135.43,0,10,0.371,0.653
135.11,0,10,0.025,0.684
1.86,0,1,0.972,0.718
70.19,0,3,0.397,0.33
85.14,0,1,0.852,0.998
11.38,0,5,0.449,0.964
29.76,0,5,0.546,0.06
8.6,0,7,0.135,0.744
52.38,0,5,0.916,0.64
58.0,0,7,0.305,0.187
116.88,0,3,0.406,0.077
48.17,0,3,0.319,0.856
3.16,0,0,0.766,0.155
52.97,0,0,0.305,0.677
3.74,0,2,0.338,0.226
45.05,0,5,0.264,0.487
179.52,0,5,0.416,0.733
30.73,0,2,0.005,0.835
58.35,0,7,0.222,0.708
120.98,0,5,0.397,0.886
57.67,0,7,0.824,0.104
98.2,0,0,0.435,0.094
36.14,0,0,0.802,0.257
49.94,0,7,0.84,0.091
27.75,0,10,0.209,0.039
