amt,is_fraud,user_id,latitudinal_distance,longitudinal_distance
52.48,0,17,0.293,0.291
138.4,0,7,0.768,0.271
118.45,0,28,0.864,0.038
58.49,0,39,0.025,0.256
7.18,0,15,0.469,0.211
51.21,0,12,0.49,0.279
3.0,0,39,0.104,0.96
2.49,0,5,0.421,0.853
58.61,0,27,0.796,0.836
41.85,0,0,0.672,0.349
60.74,0,38,0.04,0.38
88.5,0,30,0.882,0.829
103.02,0,25,0.882,0.026
73.9,0,25,0.125,0.007
53.01,0,0,0.074,0.965
80.52,0,28,0.964,0.607
7.41,0,17,0.62,0.322
91.24,0,38,0.362,0.745
125.32,0,29,0.478,0.063
2279.56,0,39,0.973,0.791
95.6,0,25,0.423,0.223
86.22,0,3,0.871,0.235
95.8,0,30,0.307,0.485
384.77,0,40,0.153,0.244
4.4,0,1,1.0,0.756
64.34,0,28,0.196,0.441
31.82,0,29,0.586,0.844
16.24,0,6,0.198,0.655
74.84,0,1,0.93,0.499
91.76,0,25,0.683,0.111
53.55,0,12,0.257,0.941
101.25,0,25,0.728,0.332
110.59,0,15,0.86,0.832
132.63,0,17,0.072,0.418
9.27,0,21,0.651,0.162
18.52,0,24,0.256,0.108
122.82,0,24,0.239,0.634
1.16,0,38,0.752,0.903
35.0,0,28,0.095,0.24
255.69,0,24,0.353,0.964
32.82,0,40,0.599,0.351
35.24,0,28,0.026,0.076
8.69,0,5,0.894,0.664
79.01,0,30,0.357,0.739
414.22,0,16,0.653,0.269
80.54,0,36,0.488,0.127
26.8,0,31,0.36,0.081
78.26,0,16,0.169,0.327
8.75,0,38,0.23,0.1
4.63,0,28,0.436,0.223
69.25,0,32,0.823,0.666
28.31,0,24,0.62,0.652
36.57,0,32,0.233,0.731
15.03,0,0,0.794,0.508
8.48,0,19,0.86,0.062
54.99,0,29,0.289,0.621
50.9,0,36,0.013,0.749
31.17,0,15,0.809,0.629
31.1,0,10,0.361,0.834
3.21,0,14,0.675,0.091
7.84,0,24,0.264,0.213
10.33,0,15,0.654,0.002
9.47,0,28,0.613,0.518
114.26,0,33,0.356,0.445
8.83,0,27,0.939,0.797
90.72,0,0,0.679,0.017
145.45,0,29,0.208,0.94
74.97,0,29,0.447,0.254
22.89,0,0,0.655,0.456
75.42,0,29,0.31,0.114
72.38,0,30,0.597,0.849
84.44,0,5,0.486,0.59
21.51,0,5,0.08,0.055
66.77,0,21,0.646,0.394
36.06,0,19,0.069,0.428
9.21,0,33,0.031,0.729
92.92,0,5,0.806,0.665
239.57,0,19,0.05,0.899
3.55,0,28,0.689,0.857
3.89,0,38,0.927,0.284
51.56,0,4,0.194,0.688
23.61,0,15,0.767,0.774
42.45,0,15,0.75,0.662
63.29,0,25,0.49,0.704
56.6,0,14,0.871,0.726
62.06,0,6,0.47,0.148
54.67,0,24,0.198,0.15
91.34,0,24,0.269,0.301
76.51,0,25,0.454,0.343
57.1,0,10,0.785,0.202
2.7,0,19,0.706,0.733
68.69,0,36,0.286,0.653
280.81,0,22,0.103,0.814
4.84,0,38,0.17,0.094
3.29,0,24,0.216,0.904
23.54,0,22,0.647,0.183
73.4,0,21,0.841,0.691
69.62,0,9,0.713,0.271
2.86,0,17,0.025,0.508
13.78,0,9,0.301,0.973
2.21,0,17,0.171,0.554
28.12,0,38,0.356,0.666
34.03,0,22,0.719,0.511
77.17,0,29,0.608,0.197
97.16,0,5,0.652,0.032
9.45,0,19,0.803,0.701
138.68,0,17,0.632,0.694
8.87,0,24,0.517,0.741
105.11,0,3,0.486,0.696
232.57,0,1,0.401,0.183
3.63,0,15,0.535,0.654
94.12,0,28,0.666,0.99
21.19,0,24,0.687,0.551
53.99,0,19,0.508,0.476
85.35,0,30,0.96,0.228
67.18,0,6,0.889,0.761
93.71,0,23,0.526,0.952
1.77,0,27,0.658,0.42
80.81,0,19,0.499,0.763
40.89,0,30,0.585,0.179
7.61,0,2,0.219,0.981
46.46,0,28,0.264,0.669
4.17,0,31,0.234,0.321
9.54,0,15,0.028,0.382
9.89,0,30,0.653,0.822
80.43,0,40,0.394,0.446
4.78,0,39,0.476,0.923
35.73,0,38,0.243,0.942
95.96,0,16,0.018,0.879
55.65,0,5,0.405,0.938
9.53,0,30,0.679,0.884
186.64,0,24,0.896,0.909
3.93,0,32,0.636,0.696
483.47,0,25,0.33,0.732
44.19,0,29,0.54,0.043
73.7,0,32,0.927,0.47
2.11,0,0,0.078,0.307
14.5,0,2,0.76,0.175
185.22,0,10,0.674,0.461
2.62,0,28,0.716,0.023
50.93,0,19,0.565,0.284
7.85,0,33,0.024,0.953
85.72,0,1,0.491,0.282
50.31,0,36,0.122,0.105
24.77,0,26,0.6,0.086
61.12,0,24,0.764,0.51
8.14,0,1,0.427,0.431
12.26,0,0,0.962,0.423
154.2,0,18,0.892,0.933
64.9,0,24,0.239,0.288
7.98,0,15,0.609,0.055
5.71,0,7,0.63,0.274
615.18,0,16,0.846,0.555
1.87,0,35,0.861,0.515
1.43,0,40,0.404,0.042
16.01,0,9,0.984,0.303
3.92,0,38,0.404,0.228
123.76,0,2,0.992,0.94
38.62,0,15,0.769,0.76
63.8,0,16,0.068,0.424
73.15,0,15,0.098,0.108
86.99,0,24,0.344,0.073
83.39,0,16,0.409,0.934
26.9,0,28,0.16,0.079
4.9,0,18,0.747,0.346
17.35,0,40,0.961,0.987
37.85,0,40,0.657,0.534
4.68,0,2,0.185,0.46
7.31,0,18,0.582,0.084
5.15,0,38,0.306,0.947
5.62,0,5,0.392,0.185
111.39,0,36,0.649,0.376
3.09,0,12,0.693,0.758
6.25,0,15,0.683,0.407
19.77,0,35,0.751,0.133
3.32,0,10,0.074,0.535
52.89,0,16,0.27,0.668
36.95,0,38,0.467,0.469
7.06,0,32,0.964,0.717
23.55,0,23,0.898,0.716
9.61,0,30,0.481,0.768
98.72,0,28,0.297,0.126
70.43,0,9,0.133,0.443
42.86,0,2,0.727,0.568
93.31,0,36,0.125,0.139
113.4,0,9,0.89,0.108
43.6,0,17,0.589,0.801
68.31,0,35,0.085,0.798
95.56,0,31,0.593,0.341
89.36,0,10,0.834,0.725
8.09,0,39,0.892,0.805
109.42,0,36,0.475,0.947
7.07,0,17,0.025,0.711
64.62,0,14,0.404,0.632
44.71,0,3,0.226,0.579
83.09,0,19,0.925,0.724
44.26,0,10,0.12,0.336
51.43,0,4,0.324,0.067
60.72,0,7,0.533,0.075
1.02,0,40,0.796,0.641
158.08,0,6,0.231,0.46
60.75,0,7,0.288,0.511
99.92,0,35,0.751,0.106
57.43,0,27,0.637,0.5
66.82,0,38,0.801,0.415
56.66,0,5,0.356,0.493
11.56,0,1,0.11,0.854
68.26,0,24,0.642,0.765
36.27,0,19,0.231,0.858
8.98,0,0,0.083,0.642
33.99,0,39,0.605,0.682
39.68,0,28,0.193,0.482
38.1,0,10,0.125,0.521
96.41,0,40,0.346,0.78
55.94,0,9,0.268,0.78
99.99,0,19,0.65,0.103
35.29,0,30,0.118,0.259
27.1,0,32,0.189,0.145
72.87,0,22,0.769,0.631
23.85,0,15,0.547,0.106
77.04,0,38,0.243,0.709
75.78,0,29,0.148,0.855
15.25,0,10,0.527,0.577
1.48,0,28,0.743,0.816
8.38,0,0,0.905,0.239
44.06,0,0,0.985,0.666
61.66,0,2,0.013,0.249
39.74,0,21,0.88,0.548
31.7,0,15,0.589,0.441
1.4,0,32,0.347,0.696
55.62,0,38,0.925,0.193
5.22,0,10,0.192,0.415
450.02,0,29,0.61,0.438
40.17,0,38,0.425,0.35
84.74,0,38,0.902,0.909
262.66,0,24,0.428,0.152
214.54,0,19,0.437,0.629
19.98,0,7,0.963,0.637
1.83,0,19,0.381,0.482
74.97,0,25,0.514,0.182
69.4,0,29,0.201,0.483
69.16,0,28,0.869,0.883
53.12,0,29,0.661,0.838
51.83,0,28,0.792,0.048
44.48,0,6,0.654,0.41
18.74,0,24,0.302,0.157
43.61,0,24,0.153,0.252
3.95,0,28,0.57,0.84
145.87,0,19,0.82,0.78
11.1,0,28,0.139,0.383
158.26,0,32,0.977,0.801
35.99,0,35,0.331,0.239
8.39,0,28,0.241,0.717
7.43,0,40,0.618,0.104
31.07,0,2,0.275,0.077
105.28,0,38,0.161,0.244
33.09,0,31,0.82,0.35
39.54,0,24,0.039,0.965
3.75,0,38,0.21,0.915
81.62,0,25,0.655,0.28
73.58,0,36,0.782,0.558
3.57,0,21,0.472,0.022
92.85,0,25,0.706,0.566
88.03,0,31,0.149,0.902
155.74,0,10,0.567,0.31
76.95,0,19,0.157,0.075
9.87,0,10,0.834,0.396
102.21,0,25,0.109,0.519
77.72,0,14,0.491,0.031
48.06,0,0,0.629,0.19
144.76,0,17,0.961,0.313
64.56,0,39,0.831,0.993
33.19,0,29,0.591,0.231
44.83,0,32,0.673,0.004
111.48,0,1,0.626,0.917
98.22,0,29,0.273,0.525
270.45,0,5,0.76,0.471
46.39,0,36,0.905,0.002
83.66,0,6,0.812,0.912
14.77,0,1,0.041,0.364
2.9,0,24,0.345,0.178
43.94,0,32,0.52,0.85
8.05,0,40,0.057,0.235
131.71,0,15,0.412,0.687
1.29,0,2,0.251,0.225
94.99,0,28,0.444,0.586
161.2,0,22,0.091,0.74
58.39,0,38,0.286,0.384
25.64,0,28,0.603,0.738
106.3,0,16,0.914,0.371
95.84,0,16,0.351,0.336
34.6,0,28,0.43,0.511
95.76,0,1,0.528,0.403
75.69,0,32,0.541,0.233
31.72,0,16,0.062,0.793
29.02,0,14,0.797,0.212
103.65,0,29,0.752,0.884
22.08,0,1,0.333,0.626
1.35,0,19,0.547,0.862
50.98,0,16,0.873,0.396
75.56,0,19,0.49,0.284
186.14,0,33,0.174,0.858
83.42,0,15,0.918,0.307
1.63,0,19,0.711,0.785
7.16,0,19,0.425,0.164
6.03,0,38,0.317,0.733
41.98,0,15,0.373,0.383
24.57,0,28,0.618,0.236
50.8,0,1,0.692,0.961
7.38,0,17,0.835,0.936
22.42,0,38,0.107,0.718
80.07,0,10,0.542,0.488
132.38,0,32,0.917,0.01
80.46,0,14,0.58,0.299
66.99,0,28,0.289,0.326
9.54,0,40,0.271,0.429
6.42,0,4,0.256,0.934
8.65,0,38,0.509,0.41
72.67,0,40,0.299,0.625
52.76,0,29,0.096,0.963
17.95,0,14,0.645,0.43
71.6,0,3,0.211,0.891
46.18,0,19,0.017,0.656
59.76,0,7,0.849,0.448
52.41,0,1,0.909,0.218
41.0,0,38,0.744,0.46
58.61,0,21,0.78,0.186
4.41,0,40,0.339,0.45
497.89,0,23,0.367,0.305
21.57,0,7,0.537,0.13
9.07,0,31,0.461,0.154
101.66,0,40,0.292,0.507
75.73,0,36,0.441,0.194
39.28,0,28,0.418,0.707
4.42,0,10,0.243,0.32
65.55,0,36,0.852,0.704
1.86,0,19,0.818,0.459
74.72,0,25,0.859,0.119
2.94,0,24,0.574,0.869
88.14,0,40,0.361,0.059
115.41,0,17,0.931,0.164
63.98,0,22,0.215,0.87
169.66,0,4,0.536,0.467
972.53,0,38,0.337,0.84
44.07,0,29,0.604,0.269
6.26,0,0,0.475,0.861
1.71,0,17,0.418,0.014
34.59,0,32,0.743,0.886
211.67,0,24,0.863,0.507
94.85,0,22,0.526,0.233
78.69,0,28,0.47,0.81
468.76,0,29,0.08,0.058
7.28,0,18,0.529,0.61
74.77,0,18,0.859,0.478
70.76,0,16,0.901,0.853
4.05,0,28,0.051,0.258
201.09,0,40,0.187,0.252
65.92,0,38,0.595,0.0
73.6,0,6,0.585,0.407
102.56,0,36,0.487,0.417
67.23,0,30,0.791,0.07
43.91,0,28,0.41,0.543
2.97,0,39,0.605,0.39
62.82,0,0,0.397,0.476
4.09,0,1,0.147,0.697
8.91,0,39,0.358,0.686
145.25,0,25,0.783,0.162
71.72,0,39,0.236,0.096
92.06,0,14,0.172,0.299
67.1,0,28,0.399,0.177
56.97,0,7,0.561,0.849
94.18,0,5,0.3,0.788
58.4,0,24,0.537,0.644
98.35,0,29,0.086,0.792
9.89,0,35,0.371,0.847
52.07,0,0,0.766,0.366
76.81,0,18,0.226,0.951
119.28,0,31,0.747,0.471
34.42,0,40,0.647,0.953
91.87,0,36,0.179,0.445
69.93,0,38,0.71,0.156
130.48,0,5,0.398,0.699
49.12,0,3,0.442,0.33
8.31,0,31,0.909,0.383
114.45,0,1,0.484,0.986
61.05,0,24,0.892,0.044
18.82,0,31,0.848,0.096
28.41,0,38,0.468,0.765
370.17,0,18,0.605,0.197
47.23,0,25,0.492,0.251
55.33,0,14,0.965,0.093
67.6,0,29,0.171,0.355
3.2,0,9,0.675,0.558
4.57,0,28,0.985,0.121
43.46,0,22,0.116,0.138
1.75,0,12,0.443,0.713
64.8,0,36,0.985,0.684
69.94,0,36,0.755,0.423
8.81,0,22,0.124,0.184
25.26,0,1,0.623,0.705
14.48,0,40,0.573,0.813
10.24,0,18,0.241,0.944
52.57,0,15,0.525,0.392
17.04,0,7,0.218,0.816
9.71,0,28,0.173,0.397
1.8,0,32,0.362,0.842
19.84,0,24,0.601,0.103
4.91,0,9,0.865,0.304
4.61,0,10,0.628,0.658
80.35,0,24,0.445,0.579
65.43,0,17,0.907,0.297
96.35,0,10,0.131,0.323
73.5,0,3,0.34,0.639
2.45,0,0,0.776,0.998
4.8,0,17,0.504,0.729
6.81,0,5,0.309,0.513
21.48,0,40,0.41,0.016
2.56,0,32,0.318,0.82
165.12,0,39,0.772,0.164
27.53,0,17,0.263,0.821
12.94,0,30,0.409,0.504
8.2,0,19,0.826,0.401
8.3,0,15,0.518,0.032
56.37,0,3,0.592,0.941
48.47,0,16,0.664,0.735
73.48,0,15,0.617,0.171
12.61,0,18,0.75,0.236
78.25,0,24,0.402,0.529
7.47,0,32,0.716,0.061
49.63,0,36,0.619,0.122
73.46,0,25,0.975,0.536
118.07,0,15,0.157,0.164
20.21,0,38,0.694,0.394
148.95,0,38,0.447,0.445
55.89,0,36,0.312,0.355
2.73,0,28,0.478,0.016
26.72,0,22,0.45,0.26
69.1,0,22,0.983,0.505
3.45,0,24,0.224,0.23
4.91,0,7,0.505,0.762
7.76,0,5,0.618,0.578
4.34,0,4,0.532,0.237
36.79,0,16,0.496,0.15
8.4,0,1,0.261,0.225
1.56,0,30,0.507,0.215
2.72,0,15,0.316,0.698
64.73,0,24,0.207,0.599
62.07,0,36,0.064,0.265
72.52,0,24,0.078,0.936
40.33,0,30,0.693,0.466
94.66,0,39,0.971,0.639
92.85,0,29,0.996,0.045
305.79,0,14,0.398,0.828
37.83,0,18,0.178,0.59
7.69,0,14,0.601,0.462
53.89,0,39,0.267,0.902
47.27,0,24,0.521,0.448
62.69,0,15,0.43,0.99
11.35,0,14,0.744,0.483
90.38,0,39,0.361,0.659
1.76,0,14,0.733,0.791
58.19,0,32,0.134,0.025
5.91,0,7,0.898,0.621
81.16,0,17,0.895,0.608
44.35,0,5,0.92,0.604
224.3,0,22,0.969,0.041
52.33,0,10,0.663,0.945
55.28,0,33,0.405,0.368
86.17,0,38,0.863,0.622
43.38,0,7,0.559,0.38
4.61,0,14,0.658,0.931
48.52,0,31,0.062,0.794
29.79,0,33,0.307,0.758
423.41,0,40,0.28,0.925
75.15,0,24,0.845,0.803
3.74,0,39,0.475,0.979
141.22,0,40,0.13,0.551
2.83,0,35,0.209,0.244
91.39,0,36,0.392,0.568
67.02,0,22,0.3,0.54
39.75,0,27,0.663,0.049
111.46,0,7,0.407,0.431
33.19,0,33,0.353,0.808
80.56,0,22,0.493,0.479
53.87,0,26,0.869,0.633
20.85,0,32,0.493,0.939
4.79,0,40,0.252,0.982
75.92,0,29,0.914,0.834
123.68,0,38,0.928,0.077
6.0,0,19,0.155,0.921
3.89,0,28,0.692,0.48
20.51,0,32,0.888,0.38
3.04,0,38,0.686,0.999
5.9,0,38,0.158,0.671
21.16,0,38,0.641,0.366
7.22,0,5,0.271,0.463
54.74,0,16,0.363,0.102
69.44,0,16,0.489,0.01
70.55,0,3,0.153,0.792
3.93,0,24,0.399,0.702
7.38,0,38,0.62,0.607
58.59,0,15,0.239,0.048
2.5,0,5,0.038,0.961
4.36,0,10,0.68,0.362
8.99,0,14,0.656,0.221
32.36,0,15,0.955,0.832
63.69,0,23,0.094,0.787
210.53,0,30,0.759,0.631
3.26,0,19,0.455,0.599
3.93,0,28,0.818,0.371
9.89,0,22,0.957,0.682
5.99,0,14,0.634,0.886
71.62,0,24,0.384,0.841
71.11,0,16,0.371,0.885
83.06,0,36,0.717,0.271
77.53,0,29,0.098,0.921
67.13,0,35,0.663,0.295
48.39,0,30,0.117,0.471
17.87,0,28,0.767,0.55
43.6,0,9,0.876,0.071
92.97,0,33,0.289,0.09
5.55,0,32,0.887,0.279
19.51,0,0,0.952,0.348
18.56,0,28,0.835,0.783
118.19,0,35,0.392,0.308
2.11,0,7,0.924,0.821
77.6,0,36,0.844,0.112
49.81,0,27,0.326,0.437
46.63,0,5,0.828,0.781
92.75,0,37,0.143,0.889
25.45,0,18,0.635,0.118
4.19,0,28,0.321,0.896
6.34,0,19,0.325,0.847
27.75,0,38,0.566,0.315
6.48,0,38,0.659,0.02
3.07,0,24,0.413,0.055
9.46,0,10,0.42,0.584
43.66,0,38,0.852,0.742
17.43,0,38,0.488,0.662
58.26,0,26,0.802,0.019
180.95,0,30,0.881,0.477
89.33,0,35,0.953,0.113
5.89,0,12,0.476,0.892
99.11,0,36,0.463,0.326
116.89,0,5,0.046,0.33
2.73,0,17,0.307,0.663
14.92,0,22,0.983,0.356
164.07,0,15,0.655,0.036
122.49,0,40,0.385,0.468
52.79,0,28,0.942,0.547
70.45,0,38,0.723,0.573
9.25,0,33,0.163,0.801
42.78,0,32,0.167,0.127
81.25,0,10,0.98,0.913
80.58,0,27,0.028,0.795
136.68,0,15,0.497,0.956
4.05,0,17,0.748,0.058
81.48,0,29,0.501,0.669
131.0,0,15,0.117,0.952
32.2,0,23,0.533,0.108
67.7,0,18,0.762,0.772
7.56,0,17,0.883,0.346
6.72,0,30,0.446,0.83
42.02,0,36,0.866,0.25
2.8,0,14,0.754,0.566
114.11,0,14,0.141,0.671
64.01,0,38,0.433,0.909
14.31,0,5,0.731,0.753
55.45,0,24,0.092,0.745
94.63,0,17,0.421,0.032
8.83,0,12,0.904,0.351
40.43,0,36,0.338,0.599
38.79,0,19,0.407,0.372
32.02,0,6,0.794,0.73
31.78,0,28,0.149,0.532
131.71,0,36,0.391,0.724
71.95,0,38,0.957,0.461
273.0,0,9,0.749,0.172
42.43,0,25,0.073,0.874
32.61,0,29,0.333,0.118
75.15,0,19,0.214,0.525
52.69,0,30,0.73,0.295
8.41,0,35,0.008,0.46
2.25,0,14,0.452,0.949
179.75,0,24,0.169,0.326
71.43,0,40,0.032,0.537
4.55,0,30,0.82,0.312
63.89,0,39,0.927,0.15
66.98,0,33,0.681,0.576
115.23,0,10,0.587,0.656
87.1,0,17,0.171,0.447
3.17,0,40,0.148,0.657
63.8,0,30,0.552,0.881
2.07,0,14,0.811,0.147
196.39,0,22,0.935,0.14
54.8,0,32,0.987,0.733
109.11,0,36,0.724,0.161
65.07,0,38,0.42,0.267
106.77,0,36,0.271,0.109
143.57,0,40,0.444,0.872
2.66,0,15,0.325,0.914
60.62,0,30,0.819,0.556
61.22,0,14,0.922,0.869
92.87,0,39,0.335,0.368
52.26,0,0,0.185,0.752
80.73,0,17,0.439,0.523
56.87,0,18,0.521,0.745
5.41,0,32,0.119,0.652
93.14,0,36,0.348,0.583
3.4,0,1,0.862,0.463
2.98,0,19,0.459,0.492
46.9,0,29,0.822,0.836
1.3,0,32,0.255,0.968
76.84,0,16,0.049,0.741
50.18,0,33,0.154,0.674
56.65,0,37,0.359,0.269
77.5,0,36,0.152,0.334
56.69,0,37,0.61,0.358
116.74,0,38,0.934,0.28
13.64,0,26,0.468,0.433
7.19,0,19,0.56,0.489
41.62,0,31,0.448,0.557
51.25,0,38,0.941,0.394
119.58,0,22,0.893,0.898
2.87,0,0,0.81,0.634
2.89,0,17,0.639,0.078
84.92,0,15,0.583,0.758
119.76,0,10,0.11,0.765
3.47,0,38,0.755,0.61
73.96,0,36,0.583,0.711
80.31,0,16,0.246,0.661
35.03,0,28,0.796,0.924
463.38,0,29,0.648,0.97
30.85,0,28,0.844,0.372
59.41,0,16,0.991,0.352
58.6,0,36,0.484,0.278
7.13,0,40,0.226,0.394
16.11,0,38,0.941,0.339
55.29,0,29,0.709,0.836
112.71,0,24,0.66,0.785
135.07,0,38,0.913,0.403
34.38,0,28,0.92,0.336
11.91,0,40,0.107,0.828
104.46,0,24,0.727,0.609
58.78,0,32,0.675,0.346
1.27,0,28,0.909,0.899
74.6,0,16,0.344,0.905
46.08,0,28,0.024,0.436
107.67,0,35,0.839,0.1
2.65,0,32,0.373,0.886
18.66,0,15,0.113,0.092
92.35,0,12,0.688,0.612
5.31,0,1,0.697,0.987
4.75,0,38,0.714,0.252
3.8,0,28,0.687,0.184
6.82,0,40,0.449,0.735
6.24,0,19,0.421,0.249
23.84,0,5,0.694,0.401
54.35,0,1,0.019,0.26
84.64,0,36,0.427,0.71
7.44,0,33,0.698,0.617
9.89,0,30,0.853,0.526
22.7,0,17,0.503,0.933
9.53,0,30,0.437,0.249
34.94,0,28,0.963,0.847
184.5,0,33,0.453,0.148
16.5,0,40,0.341,0.04
54.02,0,21,0.653,0.854
74.14,0,29,0.323,0.874
6.31,0,7,0.651,0.153
40.94,0,39,0.882,0.282
67.08,0,38,0.096,0.461
133.81,0,25,0.048,0.877
7.27,0,28,0.821,0.061
73.85,0,25,0.044,0.717
13.59,0,40,0.93,0.873
22.46,0,7,0.65,0.214
3.51,0,19,0.426,0.538
18.01,0,22,0.497,0.365
12.28,0,40,0.395,0.648
10.44,0,7,0.568,0.424
17.89,0,21,0.22,0.388
122.89,0,7,0.926,0.795
7.6,0,38,0.347,0.081
2.63,0,33,0.74,0.879
22.23,0,18,0.233,0.017
204.58,0,1,0.211,0.49
82.42,0,26,0.715,0.058
1.11,0,7,0.461,0.654
4.36,0,15,0.35,0.277
85.17,0,38,0.93,0.919
74.77,0,19,0.232,0.285
119.1,0,18,0.436,0.295
21.69,0,40,0.612,0.126
246.35,0,24,0.75,0.849
7.8,0,21,0.133,0.557
31.61,0,38,0.419,0.209
56.16,0,5,0.107,0.254
1.51,0,39,0.521,0.169
47.87,0,32,0.549,0.162
61.01,0,38,0.049,0.903
144.33,0,36,0.622,0.95
2.15,0,26,0.25,0.942
69.09,0,38,0.605,0.975
52.05,0,18,0.483,0.613
5.78,0,30,0.683,0.637
68.69,0,23,0.615,0.727
52.2,0,35,0.52,0.057
46.8,0,9,0.03,0.107
39.93,0,18,0.859,0.557
46.07,0,2,0.044,0.535
51.85,0,19,0.02,0.95
69.88,0,33,0.103,0.623
1.01,0,32,0.657,0.958
96.6,0,14,0.157,0.676
139.55,0,16,0.296,0.182
4.56,0,7,0.911,0.825
99.91,0,30,0.163,0.649
8.78,0,1,0.412,0.46
116.7,0,14,0.327,0.996
1.4,0,39,0.807,0.396
6.11,0,7,0.933,0.563
16.03,0,30,0.383,0.535
47.69,0,26,0.276,0.67
120.39,0,31,0.328,0.319
213.24,0,26,0.576,0.612
67.13,0,36,0.356,0.554
86.36,0,14,0.44,0.921
3.34,0,17,0.845,0.611
9.83,0,7,0.271,0.966
74.41,0,19,0.741,0.68
78.11,0,30,0.153,0.984
8.38,0,35,0.143,0.563
97.25,0,24,0.317,0.324
126.46,0,28,0.528,0.777
2.15,0,19,0.36,0.097
504.97,0,19,0.035,0.671
8.29,0,30,0.708,0.191
5.81,0,14,0.813,0.193
70.89,0,9,0.7,0.999
56.8,0,18,0.092,0.664
57.84,0,35,0.289,0.666
65.26,0,16,0.493,0.537
402.7,0,26,0.41,0.802
68.16,0,15,0.228,0.638
5.57,0,6,0.962,0.624
88.81,0,14,0.604,0.306
61.51,0,39,0.173,0.399
5.8,0,14,0.944,0.224
228.44,0,24,0.729,0.281
83.34,0,16,0.162,0.617
133.27,0,29,0.9,0.122
201.31,0,22,0.472,0.999
113.73,0,3,0.567,0.475
7.9,0,28,0.153,0.163
1.58,0,19,0.104,0.894
113.21,0,10,0.019,0.493
121.42,0,35,0.685,0.427
6.36,0,28,0.717,0.324
364.25,0,32,0.845,0.61
75.27,0,36,0.695,0.045
38.89,0,39,0.065,0.201
8.62,0,6,0.637,0.058
4.1,0,38,0.695,0.632
15.35,0,21,0.308,0.576
46.2,0,23,0.374,0.169
5.54,0,32,0.658,0.282
25.97,0,24,0.327,0.175
229.44,0,5,0.564,0.349
167.74,0,28,0.786,0.207
73.4,0,25,0.426,0.125
85.13,0,3,0.046,0.418
2.73,0,5,0.892,0.438
5.74,0,24,0.808,0.285
53.63,0,16,0.908,0.735
9.89,0,4,0.753,0.106
27.91,0,0,0.514,0.752
20.21,0,40,0.08,0.554
44.1,0,28,0.486,0.811
21.38,0,14,0.509,0.361
4.07,0,28,0.396,0.737
97.08,0,33,0.422,0.849
26.27,0,17,0.997,0.138
66.32,0,16,0.81,0.049
72.62,0,29,0.453,0.448
5.47,0,22,0.71,0.088
77.03,0,16,0.023,0.186
62.17,0,3,0.384,0.613
103.68,0,33,0.974,0.952
92.25,0,40,0.057,0.858
120.08,0,39,0.648,0.504
30.03,0,40,0.814,0.254
48.76,0,22,0.578,0.368
15.63,0,2,0.549,0.731
191.84,0,39,0.069,0.45
19.66,0,31,0.385,0.036
71.69,0,36,0.707,0.909
30.32,0,28,0.45,0.83
12.18,0,19,0.359,0.883
74.23,0,36,0.812,0.92
3.69,0,10,0.059,0.101
7.38,0,22,0.364,0.911
34.13,0,33,0.428,0.693
4.35,0,28,0.447,0.728
72.06,0,38,0.453,0.855
19.61,0,26,0.35,0.824
4.36,0,28,0.367,0.361
131.1,0,33,0.969,0.96
2.82,0,38,0.426,0.258
53.71,0,29,0.689,0.485
93.58,0,28,0.068,0.46
4.92,0,39,0.442,0.107
83.91,0,30,0.901,0.249
8.75,0,32,0.163,0.308
14.1,0,7,0.508,0.05
127.93,0,24,0.109,0.58
123.04,0,28,0.371,0.748
4.65,0,12,0.622,0.713
9.09,0,38,0.924,0.587
39.52,0,5,0.668,0.922
127.96,0,16,0.377,0.761
139.43,0,0,0.131,0.966
106.61,0,19,0.474,0.447
125.31,0,29,0.029,0.012
110.04,0,37,0.506,0.193
67.88,0,9,0.692,0.218
219.87,0,17,0.884,0.304
54.75,0,32,0.848,0.783
2.55,0,31,0.651,0.894
10.61,0,7,0.859,0.733
96.54,0,0,0.61,0.852
61.34,0,40,0.813,0.968
9.45,0,2,0.421,0.638
88.43,0,1,0.988,0.481
694.5,0,22,0.036,0.263
348.57,0,30,0.126,0.003
8.58,0,26,0.876,0.39
100.37,0,29,0.747,0.399
136.21,0,25,0.577,0.666
82.26,0,18,0.132,0.497
3.11,0,6,0.534,0.666
6.1,0,31,0.668,0.078
87.9,0,15,0.77,0.211
36.52,0,38,0.584,0.037
102.65,0,33,0.344,0.204
62.56,0,23,0.152,0.92
77.5,0,7,0.223,0.215
2.19,0,22,0.191,0.991
75.9,0,25,0.577,0.236
54.57,0,25,0.948,0.049
79.47,0,15,0.195,0.949
2.64,0,40,0.814,0.39
11.25,0,7,0.227,0.529
190.91,0,33,0.025,0.642
7.9,0,40,0.417,0.013
90.73,0,16,0.008,0.05
81.42,0,28,0.145,0.857
6.91,0,17,0.783,0.328
90.24,0,32,0.294,0.25
15.18,0,15,0.003,0.971
7.18,0,24,0.064,0.853
70.28,0,29,0.031,0.838
12.74,0,1,0.836,0.788
23.28,0,38,0.468,0.929
2.64,0,28,0.275,0.422
130.28,0,15,0.562,0.155
84.97,0,16,0.643,0.877
30.09,0,2,0.695,0.861
9.2,0,28,0.49,0.167
102.92,0,24,0.435,0.33
393.37,0,16,0.205,0.014
26.76,0,10,0.932,0.349
36.55,0,2,0.18,0.112
