amt,is_fraud,user_id,latitudinal_distance,longitudinal_distance
6.28,0,12,0.609,0.849
32.14,0,15,0.921,0.442
48.31,0,13,0.725,0.374
93.52,0,3,0.346,0.087
4.9,0,15,0.623,0.439
4.86,0,1,0.647,0.986
140.04,0,14,0.373,0.764
7.4,0,1,0.284,0.825
110.12,0,2,0.364,0.407
111.72,0,5,0.904,0.999
81.72,0,6,0.287,0.707
242.78,0,11,0.361,0.75
138.61,0,5,0.413,0.764
40.05,0,0,0.697,0.401
3.23,0,10,0.805,0.788
68.05,0,9,0.417,0.02
47.98,0,5,0.931,0.308
120.33,0,15,0.503,0.394
56.73,0,12,0.138,0.328
103.77,0,13,0.271,0.65
68.91,0,14,0.878,0.051
323.02,0,14,0.311,0.266
1.7,0,12,0.167,0.349
74.67,0,10,0.258,0.848
9.72,0,7,0.167,0.636
40.1,0,7,0.546,0.244
35.5,0,15,0.831,0.567
36.21,0,12,0.485,0.818
75.38,0,15,0.064,0.056
28.77,0,11,0.305,0.826
147.05,0,12,0.757,0.841
20.61,0,11,0.982,0.125
212.49,0,12,0.088,0.088
4.54,0,6,0.845,0.605
108.64,0,14,0.311,0.14
50.85,0,0,0.445,0.92
6.33,0,10,0.148,0.627
89.55,0,13,0.736,0.559
46.39,0,0,0.325,0.139
2.51,0,0,0.194,0.072
5.9,0,8,0.992,0.826
119.25,0,12,0.661,0.655
159.71,0,7,0.79,0.515
74.39,0,15,0.591,0.752
100.26,0,12,0.166,0.495
2.84,0,4,0.161,0.044
60.68,0,5,0.666,0.034
61.08,0,5,0.565,0.46
7.64,0,0,0.802,0.85
6.09,0,12,0.57,0.487
37.87,0,15,0.04,0.713
6.38,0,12,0.627,0.824
74.28,0,13,0.626,0.278
3.94,0,12,0.383,0.042
24.63,0,12,0.084,0.481
63.91,0,14,0.912,0.59
44.36,0,0,0.163,0.88
51.5,0,3,0.512,0.364
6.65,0,12,0.161,0.21
19.66,0,8,0.775,0.393
70.34,0,14,0.059,0.432
54.37,0,0,0.958,0.563
52.6,0,13,0.732,0.23
52.73,0,5,0.306,0.331
37.57,0,9,0.733,0.511
46.69,0,9,0.794,0.599
94.24,0,15,0.925,0.494
22.58,0,14,0.036,0.319
40.68,0,2,0.685,0.429
8.36,0,2,0.788,0.702
1.14,0,4,0.434,0.51
76.72,0,11,0.855,0.908
14.15,0,5,0.656,0.589
19.2,0,1,0.01,0.664
70.7,0,12,0.221,0.51
39.64,0,0,0.002,0.343
3.99,0,0,0.272,0.779
46.09,0,12,0.914,0.263
4.46,0,7,0.019,0.442
59.19,0,12,0.312,0.227
57.69,0,14,0.603,0.333
148.66,0,7,0.445,0.383
93.18,0,13,0.538,0.599
9.56,0,11,0.025,0.012
65.04,0,9,0.891,0.199
81.96,0,3,0.519,0.478
73.21,0,9,0.204,0.878
72.97,0,13,0.095,0.252
14.8,0,14,0.064,0.877
25.65,0,0,0.875,0.338
7.5,0,11,0.306,0.018
42.23,0,7,0.593,0.485
67.41,0,15,0.039,0.401
75.09,0,10,0.277,0.816
341.65,0,8,0.444,0.132
3.61,0,14,0.206,0.224
121.95,0,2,0.859,0.696
9.56,0,4,0.353,0.639
28.24,0,8,0.476,0.459
27.75,0,1,0.113,0.725
26.64,0,12,0.378,0.484
3.7,0,9,0.632,0.033
102.78,0,11,0.988,0.52
50.05,0,0,0.289,0.377
4.6,0,4,0.867,0.883
15.58,0,14,0.03,0.392
120.89,0,10,0.346,0.89
5.11,0,0,0.871,0.889
460.75,0,3,0.256,0.873
26.29,0,5,0.431,0.435
176.77,0,12,0.046,0.523
11.05,0,4,0.734,0.079
76.85,0,3,0.308,0.488
4.76,0,4,0.028,0.457
4.97,0,12,0.652,0.478
75.29,0,13,0.184,0.919
470.94,0,13,0.083,0.815
5.31,0,15,0.047,0.739
20.23,0,14,0.873,0.343
2.86,0,12,0.309,0.532
40.08,0,13,0.858,0.586
46.3,0,13,0.807,0.872
3.03,0,14,0.814,0.516
87.6,0,10,0.802,0.236
51.42,0,1,0.561,0.408
1.62,0,5,0.897,0.998
2.68,0,14,0.952,0.773
2.54,0,11,0.878,0.05
1.03,0,5,0.652,0.552
3.76,0,12,0.739,0.53
95.55,0,11,0.044,0.985
139.06,0,8,0.442,0.688
86.0,0,13,0.176,0.968
140.98,0,13,0.134,0.165
131.34,0,9,0.886,0.903
129.14,0,7,0.582,0.525
59.38,0,1,0.857,0.468
79.31,0,0,0.252,0.609
37.82,0,3,0.41,0.287
78.62,0,13,0.715,0.539
97.1,0,6,0.646,0.798
23.7,0,12,0.313,0.236
49.13,0,15,0.546,0.893
61.09,0,5,0.836,0.157
66.69,0,1,0.217,0.737
48.95,0,5,0.304,0.322
65.85,0,11,0.786,0.809
57.62,0,14,0.001,0.179
26.09,0,14,0.45,0.57
108.92,0,5,0.696,0.181
177.34,0,12,0.83,0.402
6.66,0,5,0.846,0.235
13.8,0,9,0.481,0.713
14.72,0,7,0.985,0.747
66.03,0,7,0.95,0.781
111.02,0,12,0.178,0.577
71.58,0,13,0.321,0.678
11.63,0,14,0.196,0.257
2.81,0,0,0.524,0.977
5.13,0,12,0.405,0.27
89.02,0,15,0.466,0.177
121.59,0,6,0.666,0.221
3.43,0,7,0.28,0.263
77.12,0,7,0.565,0.208
716.32,0,0,0.162,0.394
76.44,0,13,0.398,0.12
45.57,0,13,0.039,0.631
2.16,0,15,0.379,0.166
66.56,0,13,0.345,0.594
50.35,0,1,0.027,0.727
26.49,0,7,0.026,0.696
3.55,0,5,0.639,0.03
6.54,0,11,0.167,0.111
3.64,0,12,0.697,0.192
97.47,0,13,0.64,0.904
10.08,0,11,0.464,0.483
64.31,0,5,0.187,0.167
6.68,0,1,0.65,0.207
83.5,0,12,0.164,0.84
1.63,0,7,0.073,0.474
5.36,0,5,0.041,0.794
157.09,0,7,0.842,0.975
110.56,0,12,0.933,0.335
47.28,0,11,0.113,0.55
51.11,0,15,0.43,0.023
63.02,0,14,0.111,0.536
66.98,0,5,0.31,0.239
10.12,0,11,0.578,0.074
99.32,0,11,0.972,0.974
2.93,0,8,0.161,0.314
4.24,0,6,0.229,0.126
3.43,0,9,0.327,0.678
9.17,0,12,0.064,0.571
35.52,0,0,0.342,0.736
6.34,0,11,0.102,0.007
75.1,0,15,0.095,0.191
86.46,0,15,0.396,0.113
48.41,0,11,0.04,0.018
130.66,0,7,0.418,0.48
83.65,0,1,0.036,0.033
96.75,0,7,0.164,0.75
120.36,0,14,0.53,0.196
48.13,0,8,0.703,0.481
5.55,0,7,0.918,0.664
80.25,0,11,0.346,0.322
31.11,0,8,0.369,0.61
5.84,0,12,0.061,0.693
47.81,0,8,0.878,0.598
103.23,0,1,0.321,0.164
2.37,0,7,0.444,0.821
16.6,0,12,0.409,0.464
112.19,0,8,0.457,0.141
54.78,0,5,0.595,0.848
73.72,0,11,0.302,0.453
32.81,0,12,0.763,0.023
12.95,0,15,0.71,0.628
32.08,0,12,0.128,0.143
101.79,0,1,0.158,0.538
71.46,0,13,0.915,0.404
12.08,0,11,0.38,0.811
4.58,0,2,0.123,0.578
61.26,0,2,0.11,0.528
14.65,0,1,0.152,0.579
81.77,0,7,0.776,0.764
29.68,0,0,0.897,0.923
7.27,0,7,0.817,0.192
82.4,0,13,0.366,0.104
148.81,0,12,0.783,0.888
60.13,0,11,0.345,0.392
72.42,0,13,0.977,0.908
42.68,0,9,0.61,0.985
8.84,0,15,0.025,0.364
7.93,0,2,0.363,0.567
3.64,0,7,0.66,0.925
124.52,0,3,0.799,0.51
173.91,0,4,0.62,0.68
9.45,0,7,0.731,0.904
38.57,0,2,0.647,0.272
2.36,0,9,0.823,0.942
68.42,0,0,0.272,0.279
43.68,0,9,0.362,0.371
76.72,0,1,0.047,0.735
22.05,0,1,0.71,0.313
7.83,0,9,0.408,0.177
46.72,0,15,0.515,0.325
61.67,0,12,0.099,0.654
103.75,0,0,0.644,0.186
79.74,0,0,0.368,0.182
97.1,0,11,0.58,0.349
102.01,0,1,0.415,0.038
15.72,0,6,0.384,0.403
3.41,0,6,0.002,0.695
72.39,0,0,0.162,0.002
98.56,0,3,0.131,0.419
68.32,0,0,0.673,0.464
5.8,0,0,0.305,0.734
78.96,0,4,0.354,0.006
66.02,0,5,0.44,0.727
73.4,0,13,0.08,0.649
217.05,0,0,0.467,0.448
81.16,0,10,0.032,0.647
42.57,0,0,0.863,0.938
27.55,0,0,0.922,0.97
3.99,0,15,0.639,0.178
13.7,0,12,0.067,0.943
90.63,0,5,0.754,0.516
6.5,0,4,0.826,0.238
108.25,0,7,0.182,0.814
48.93,0,8,0.462,0.164
2.79,0,11,0.68,0.619
40.3,0,1,0.088,0.333
95.34,0,15,0.283,0.081
32.03,0,11,0.402,0.854
78.72,0,1,0.541,0.599
52.51,0,3,0.953,0.831
43.0,0,4,0.286,0.673
5.55,0,0,0.923,0.782
18.19,0,7,0.242,0.96
32.31,0,11,0.024,0.387
154.49,0,0,0.367,0.552
28.52,0,0,0.871,0.069
1.51,0,11,0.115,0.561
63.61,0,2,0.665,0.492
11.84,0,6,0.775,0.594
35.36,0,0,0.409,0.523
6.84,0,11,0.618,0.43
72.39,0,9,0.106,0.038
7.57,0,5,0.034,0.509
120.7,0,12,0.078,0.28
71.38,0,14,0.743,0.647
88.85,0,0,0.314,0.661
6.68,0,12,0.348,0.025
43.76,0,12,0.807,0.228
33.0,0,5,0.922,0.869
42.63,0,4,0.635,0.497
5.14,0,14,0.537,0.506
48.47,0,13,0.448,0.134
88.76,0,15,0.483,0.031
131.3,0,3,0.341,0.44
9.18,0,15,0.252,0.307
23.72,0,10,0.697,0.55
108.62,0,1,0.186,0.061
22.81,0,5,0.19,0.685
8.35,0,0,0.894,0.814
11.09,0,1,0.666,0.779
29.6,0,0,0.536,0.981
202.0,0,15,0.67,0.143
1.55,0,0,0.643,0.139
54.08,0,13,0.761,0.239
140.36,0,3,0.057,0.132
154.11,0,9,0.045,0.827
61.85,0,9,0.075,0.073
1.47,0,11,0.013,0.914
32.73,0,13,0.508,0.689
5.2,0,12,0.331,0.073
4.73,0,1,0.176,0.994
4.06,0,12,0.63,0.786
38.2,0,12,0.053,0.017
162.63,0,7,0.485,0.494
8.35,0,1,0.777,0.133
4.53,0,11,0.642,0.657
59.55,0,15,0.084,0.55
7.13,0,10,0.079,0.414
52.18,0,11,0.226,0.879
5.4,0,0,0.704,0.57
9.13,0,0,0.827,0.496
72.48,0,0,0.139,0.988
75.89,0,13,0.662,0.541
141.99,0,15,0.704,0.06
48.27,0,11,0.139,0.481
74.0,0,2,0.623,0.681
62.78,0,11,0.463,0.786
2.51,0,4,0.13,0.65
45.28,0,13,0.319,0.673
5.5,0,15,0.38,0.691
53.55,0,12,0.192,0.903
27.04,0,2,0.833,0.585
234.03,0,1,0.513,0.07
63.76,0,1,0.519,0.247
2.92,0,11,0.331,0.134
13.17,0,9,0.507,0.443
8.36,0,11,0.622,0.11
87.81,0,11,0.613,0.151
79.36,0,0,0.803,0.474
69.56,0,15,0.943,0.266
52.75,0,0,0.918,0.824
137.15,0,12,0.169,0.232
6.32,0,7,0.711,0.489
32.57,0,3,0.815,0.624
102.88,0,13,0.662,0.648
48.71,0,3,0.157,0.802
32.08,0,10,0.025,0.97
88.47,0,13,0.249,0.654
6.33,0,11,0.61,0.476
25.15,0,1,0.036,0.957
83.04,0,6,0.323,0.453
84.06,0,1,0.165,0.446
28.67,0,10,0.912,0.557
8.29,0,12,0.536,0.983
26.11,0,9,0.892,0.182
104.51,0,11,0.649,0.164
30.84,0,14,0.415,0.247
53.23,0,0,0.992,0.78
4.97,0,12,0.895,0.511
40.4,0,5,0.423,0.475
17.65,0,7,0.754,0.49
41.24,0,7,0.583,0.655
77.17,0,13,0.21,0.667
195.48,0,9,0.127,0.051
46.29,0,9,0.873,0.508
7.22,0,4,0.661,0.724
21.81,0,8,0.658,0.858
53.74,0,7,0.189,0.929
76.7,0,9,0.768,0.738
33.94,0,15,0.917,0.057
83.4,0,9,0.078,0.345
35.14,0,11,0.675,0.156
5.02,0,6,0.561,0.292
98.21,0,4,0.695,0.459
4.51,0,5,0.411,0.747
116.04,0,8,0.943,0.365
9.21,0,14,0.451,0.844
83.33,0,6,0.979,0.436
62.32,0,15,0.408,0.257
7.77,0,7,0.281,0.318
8.43,0,8,0.132,0.9
19.16,0,11,0.041,0.779
93.13,0,0,0.03,0.882
157.76,0,7,0.316,0.611
49.4,0,12,0.755,0.374
29.62,0,15,0.154,0.619
31.48,0,15,0.877,0.525
21.76,0,6,0.895,0.189
73.83,0,5,0.34,0.676
26.85,0,14,0.439,0.001
31.11,0,6,0.137,0.14
5.06,0,5,0.637,0.216
47.44,0,13,0.08,0.733
6.35,0,2,0.953,0.325
75.64,0,13,0.131,0.725
24.09,0,6,0.038,0.42
75.46,0,3,0.534,0.67
26.0,0,2,0.533,0.402
7.26,0,0,0.777,0.575
57.74,0,4,0.717,0.156
42.23,0,7,0.613,0.522
8.25,0,4,0.215,0.333
100.53,0,5,0.319,0.348
76.08,0,13,0.016,0.457
6.58,0,4,0.303,0.197
35.92,0,13,0.272,0.435
8.46,0,9,0.937,0.807
9.83,0,11,0.924,0.033
46.17,0,12,0.768,0.733
133.97,0,7,0.458,0.849
131.53,0,2,0.995,0.636
2.54,0,2,0.314,0.217
70.88,0,3,0.272,0.19
75.8,0,1,0.68,0.139
117.16,0,11,0.239,0.347
7.98,0,14,0.701,0.061
2.18,0,14,0.139,0.42
105.26,0,12,0.9,0.227
106.52,0,1,0.704,0.739
90.69,0,5,0.414,0.858
96.8,0,11,0.436,0.701
26.25,0,7,0.873,0.27
78.04,0,9,0.245,0.814
1.19,0,1,0.881,0.524
43.1,0,8,0.075,0.734
9.21,0,12,0.386,0.702
66.42,0,12,0.298,0.724
116.27,0,11,0.038,0.512
137.83,0,7,0.26,0.825
7.29,0,1,0.953,0.893
45.49,0,15,0.029,0.218
47.67,0,13,0.783,0.033
29.0,0,2,0.386,0.272
25.84,0,2,0.708,0.599
49.65,0,12,0.364,0.662
53.51,0,11,0.651,0.783
536.95,0,13,0.986,0.879
45.77,0,3,0.77,0.26
99.15,0,15,0.208,0.591
63.36,0,12,0.586,0.333
84.11,0,3,0.353,0.473
109.17,0,12,0.382,0.702
8.14,0,1,0.483,0.332
1.39,0,7,0.849,0.373
61.28,0,1,0.818,0.76
52.31,0,15,0.972,0.671
5.25,0,15,0.309,0.718
149.21,0,12,0.069,0.636
20.36,0,14,0.162,0.02
3.44,0,4,0.272,0.252
10.26,0,0,0.091,0.903
74.0,0,13,0.347,0.845
13.3,0,7,0.089,0.556
15.05,0,4,0.156,0.745
92.31,0,8,0.236,0.772
75.71,0,13,0.027,0.695
96.97,0,6,0.658,0.513
199.32,0,4,0.102,0.825
18.16,0,9,0.126,0.03
206.83,0,4,0.12,0.063
58.2,0,7,0.365,0.573
74.12,0,5,0.272,0.811
102.86,0,0,0.089,0.288
76.41,0,5,0.394,0.712
60.58,0,0,0.858,0.335
4.97,0,0,0.967,0.26
105.08,0,9,0.857,0.465
515.14,0,10,0.263,0.519
7.14,0,7,0.024,0.379
45.26,0,15,0.543,0.167
9.61,0,8,0.958,0.446
7.9,0,9,0.506,0.163
83.59,0,1,0.922,0.35
52.15,0,9,0.758,0.8
93.74,0,1,0.497,0.912
122.22,0,0,0.308,0.533
28.1,0,11,0.205,0.933
9.34,0,11,0.745,0.733
163.69,0,2,0.467,0.348
73.46,0,11,0.98,0.744
187.38,0,5,0.578,0.229
21.62,0,11,0.108,0.158
36.22,0,14,0.574,0.217
3.91,0,5,0.896,0.456
67.52,0,10,0.36,0.091
77.12,0,5,0.929,0.665
23.8,0,15,0.604,0.759
57.17,0,14,0.122,0.444
36.67,0,7,0.636,0.979
68.33,0,13,0.39,0.385
7.14,0,10,0.584,0.967
25.29,0,0,0.07,0.462
43.36,0,11,0.8,0.5
4.62,0,15,0.749,0.898
136.01,0,2,0.716,0.777
5.65,0,5,0.862,0.67
28.12,0,15,0.443,0.056
71.61,0,13,0.21,0.577
15.47,0,5,0.281,0.584
14.09,0,15,0.452,0.645
83.92,0,7,0.46,0.01
45.1,0,13,0.789,0.537
117.26,0,7,0.956,0.812
75.3,0,9,0.057,0.219
17.47,0,1,0.821,0.573
11.97,0,15,0.737,0.806
127.91,0,11,0.664,0.225
51.61,0,13,0.29,0.973
10.77,0,14,0.513,0.094
25.51,0,0,0.815,0.469
80.05,0,13,0.824,0.426
156.67,0,12,0.465,0.035
94.27,0,1,0.404,0.124
28.53,0,7,0.336,0.639
13.9,0,5,0.346,0.111
62.79,0,8,0.435,0.569
62.46,0,14,0.754,0.21
2.68,0,11,0.153,0.43
149.04,0,7,0.407,0.089
6.63,0,14,0.966,0.874
115.9,0,13,0.244,0.382
45.79,0,12,0.594,0.576
11.67,0,11,0.647,0.265
117.53,0,5,0.744,0.763
68.93,0,14,0.112,0.903
14.04,0,12,0.25,0.898
12.26,0,14,0.74,0.912
2.3,0,14,0.562,0.623
108.26,0,2,0.748,0.311
316.7,0,12,0.672,0.79
56.2,0,11,0.753,0.651
58.71,0,11,0.971,0.554
144.4,0,13,0.219,0.76
56.77,0,1,0.887,0.458
6.35,0,2,0.983,0.729
7.68,0,12,0.276,0.106
8.75,0,5,0.446,0.344
36.33,0,15,0.661,0.956
8.88,0,10,0.092,0.769
117.55,0,5,0.377,0.762
6.58,0,11,0.965,0.587
7.97,0,9,0.87,0.083
56.51,0,7,0.587,0.878
58.06,0,5,0.303,0.116
104.38,0,12,0.031,0.324
4.7,0,0,0.312,0.224
41.88,0,11,0.216,0.007
35.09,0,15,0.343,0.567
6.98,0,2,0.149,0.398
217.28,0,11,0.273,0.778
27.25,0,8,0.902,0.161
8.06,0,1,0.891,0.644
93.59,0,8,0.698,0.968
66.68,0,5,0.469,0.054
66.39,0,3,0.443,0.667
114.96,0,0,0.704,0.658
48.75,0,2,0.781,0.146
19.93,0,12,0.698,0.845
62.2,0,12,0.53,0.253
84.29,0,11,0.398,0.855
59.24,0,13,0.947,0.035
54.69,0,13,0.146,0.072
13.98,0,7,0.142,0.361
64.41,0,13,0.0,0.985
22.14,0,4,0.395,0.052
4.32,0,7,0.309,0.724
75.76,0,2,0.768,0.867
39.59,0,8,0.775,0.275
154.42,0,0,0.626,0.814
80.74,0,0,0.219,0.751
89.49,0,11,0.746,0.204
9.67,0,6,0.568,0.563
4.79,0,10,0.603,0.528
91.83,0,11,0.246,0.091
86.12,0,15,0.42,0.517
8.46,0,6,0.285,0.083
135.57,0,12,0.3,0.448
1.39,0,12,0.633,0.91
9.37,0,1,0.435,0.722
79.19,0,0,0.878,0.802
68.26,0,1,0.72,0.45
2.27,0,1,0.563,0.172
203.29,0,12,0.389,0.828
43.49,0,12,0.499,0.265
6.52,0,1,0.506,0.79
51.82,0,3,0.086,0.272
31.39,0,15,0.456,0.73
80.7,0,12,0.124,0.085
25.01,0,2,0.818,0.441
97.14,0,15,0.943,0.154
55.27,0,13,0.274,0.041
28.68,0,11,0.655,0.244
69.79,0,9,0.963,0.484
64.31,0,13,0.009,0.154
52.77,0,15,0.848,0.037
38.06,0,7,0.088,0.174
208.72,0,15,0.769,0.941
81.07,0,1,0.62,0.794
82.67,0,15,0.181,0.386
495.76,0,13,0.364,0.431
18.14,0,0,0.384,0.474
145.32,0,4,0.09,0.814
2.2,0,9,0.961,0.101
2.81,0,10,0.32,0.295
125.68,0,13,0.577,0.62
5.37,0,12,0.515,0.929
3.9,0,8,0.917,0.22
3.3,0,11,0.417,0.578
2.85,0,9,0.599,0.929
39.25,0,14,0.563,0.945
1.02,0,7,0.969,0.889
43.54,0,13,0.305,0.346
69.57,0,7,0.602,0.81
14.62,0,8,0.186,0.113
61.77,0,7,0.093,0.557
33.19,0,3,0.859,0.359
5.32,0,2,0.002,0.877
108.6,0,13,0.319,0.185
4.3,0,11,0.516,0.874
100.37,0,1,0.851,0.851
7.31,0,10,0.658,0.848
39.19,0,12,0.181,0.144
76.79,0,7,0.953,0.354
8.72,0,0,0.284,0.253
7.04,0,4,0.725,0.707
17.82,0,12,0.101,0.137
9.44,0,9,0.523,0.339
67.86,0,13,0.718,0.23
5.0,0,7,0.74,0.41
56.36,0,13,0.431,0.617
6.93,0,0,0.663,0.115
75.87,0,13,0.15,0.283
6.58,0,10,0.195,0.615
38.59,0,14,0.614,0.881
87.89,0,8,0.637,0.938
9.26,0,0,0.155,0.653
12.78,0,12,0.353,0.266
84.35,0,0,0.421,0.105
76.17,0,13,0.174,0.891
4.31,0,15,0.352,0.886
3.72,0,12,0.742,0.208
2.98,0,12,0.226,0.969
96.62,0,2,0.62,0.286
107.58,0,9,0.557,0.441
53.75,0,15,0.374,0.535
150.63,0,12,0.153,0.58
28.42,0,14,0.649,0.627
23.22,0,12,0.025,0.344
50.64,0,12,0.722,0.326
48.9,0,11,0.609,0.702
81.59,0,11,0.038,0.016
67.16,0,1,0.921,0.093
37.84,0,12,0.919,0.603
4.15,0,5,0.498,0.911
98.05,0,11,0.761,0.855
7.32,0,12,0.321,0.212
17.82,0,12,0.897,0.359
1.06,0,14,0.214,0.886
8.64,0,2,0.27,0.676
67.0,0,6,0.566,0.58
70.73,0,7,0.297,0.979
1.41,0,15,0.681,0.555
33.02,0,12,0.774,0.74
4.92,0,0,0.229,0.394
57.05,0,0,0.572,0.724
21.38,0,14,0.1,0.658
19.7,0,12,0.857,0.199
133.42,0,12,0.978,0.08
157.69,0,7,0.128,0.784
2.53,0,4,0.699,0.442
98.43,0,10,0.565,0.162
12.96,0,11,0.228,0.338
12.13,0,10,0.078,0.107
16.02,0,15,0.381,0.168
46.94,0,9,0.366,0.638
10.04,0,14,0.181,0.322
45.7,0,6,0.949,0.992
68.02,0,1,0.047,0.767
88.21,0,12,0.978,0.69
153.12,0,11,0.782,0.218
6.98,0,11,0.142,0.098
58.9,0,12,0.92,0.692
35.57,0,15,0.622,0.009
130.4,0,1,0.178,0.09
1.09,0,7,0.454,0.425
25.43,0,11,0.202,0.286
2.2,0,5,0.064,0.121
6.8,0,2,0.31,0.075
4.89,0,7,0.872,0.345
82.44,0,2,0.694,0.389
128.3,0,11,0.652,0.527
58.78,0,0,0.871,0.931
31.91,0,4,0.261,0.934
2.07,0,0,0.157,0.796
99.97,0,11,0.322,0.95
266.86,0,14,0.023,0.07
40.56,0,0,0.115,0.534
4.62,0,0,0.083,0.017
58.15,0,1,0.259,0.93
36.72,0,1,0.047,0.791
22.79,0,5,0.983,0.26
22.55,0,9,0.29,0.098
6.28,0,0,0.966,0.381
2.05,0,6,0.795,0.321
25.35,0,7,0.067,0.75
14.51,0,7,0.789,0.909
72.95,0,13,0.58,0.169
31.67,0,15,0.05,0.577
54.26,0,1,0.104,0.222
343.04,0,14,0.304,0.427
84.39,0,11,0.37,0.576
3.31,0,11,0.839,0.7
59.65,0,7,0.646,0.771
62.88,0,1,0.957,0.928
33.47,0,12,0.08,0.45
105.16,0,7,0.084,0.199
46.95,0,7,0.939,0.783
8.13,0,7,0.996,0.008
6.92,0,11,0.005,0.928
166.75,0,1,0.508,0.177
85.46,0,11,0.308,0.973
5.38,0,2,0.376,0.711
4.64,0,12,0.715,0.87
23.64,0,5,0.453,0.192
15.85,0,11,0.963,0.775
1.96,0,7,0.794,0.998
1128.99,0,0,0.776,0.383
74.0,0,13,0.205,0.618
44.62,0,1,0.798,0.181
8.19,0,7,0.162,0.318
1.79,0,0,0.5,0.913
40.22,0,15,0.027,0.57
31.67,0,5,0.429,0.73
1.62,0,11,0.161,0.678
2.99,0,14,0.381,0.349
32.71,0,12,0.811,0.415
23.94,0,2,0.961,0.769
24.08,0,0,0.159,0.386
28.07,0,11,0.855,0.138
2.19,0,5,0.215,0.68
3.84,0,11,0.326,0.596
9.64,0,0,0.278,0.29
36.53,0,9,0.027,0.749
55.52,0,2,0.876,0.574
39.94,0,7,0.442,0.523
41.7,0,7,0.125,0.848
13.37,0,9,0.971,0.539
53.53,0,15,0.498,0.172
1.74,0,12,0.521,0.327
38.43,0,11,0.308,0.6
111.87,0,9,0.576,0.983
622.97,0,14,0.605,0.268
66.35,0,0,0.811,0.173
119.77,0,14,0.449,0.612
33.33,0,13,0.302,0.485
107.68,0,13,0.93,0.907
103.69,0,13,0.979,0.489
66.32,0,2,0.869,0.26
8.5,0,12,0.498,0.396
119.69,0,1,0.122,0.148
219.67,0,12,0.418,0.745
38.02,0,12,0.291,0.318
54.95,0,11,0.186,0.867
61.26,0,12,0.187,0.711
34.39,0,11,0.677,0.443
213.81,0,7,0.551,0.005
110.07,0,7,0.402,0.163
8.23,0,5,0.936,0.246
104.25,0,11,0.439,0.539
66.2,0,12,0.084,0.722
1.86,0,12,0.84,0.658
131.66,0,12,0.653,0.038
5.28,0,14,0.839,0.417
129.09,0,8,0.747,0.543
9.88,0,7,0.245,0.059
105.95,0,12,0.743,0.931
62.51,0,1,0.926,0.831
176.71,0,15,0.206,0.177
109.97,0,12,0.842,0.09
40.72,0,7,0.681,0.582
29.13,0,8,0.682,0.622
51.86,0,4,0.453,0.996
47.82,0,9,0.528,0.421
126.52,0,11,0.5,0.352
4.05,0,7,0.818,0.767
92.06,0,1,0.068,0.273
75.55,0,3,0.693,0.123
5.38,0,15,0.82,0.926
204.88,0,12,0.864,0.364
24.8,0,7,0.848,0.891
81.91,0,6,0.387,0.232
56.13,0,4,0.443,0.584
2.06,0,15,0.486,0.772
126.07,0,0,0.732,0.274
25.14,0,7,0.213,0.562
87.59,0,0,0.836,0.056
9.59,0,5,0.713,0.084
45.97,0,12,0.415,0.674
119.97,0,7,0.363,0.923
7.41,0,4,0.605,0.606
94.12,0,1,0.603,0.698
134.82,0,7,0.197,0.066
103.48,0,7,0.569,0.816
7.99,0,9,0.225,0.264
145.36,0,12,0.724,0.679
62.57,0,12,0.115,0.418
106.26,0,3,0.779,0.412
1.2,0,11,0.683,0.639
87.56,0,1,0.001,0.288
90.63,0,15,0.764,0.498
4.0,0,6,0.989,0.209
98.11,0,0,0.245,0.389
72.15,0,11,0.558,0.415
4.64,0,1,0.17,0.538
74.93,0,11,0.982,0.994
92.02,0,13,0.881,0.212
121.96,0,7,0.341,0.41
105.35,0,3,0.754,0.22
71.93,0,15,0.594,0.441
63.65,0,4,0.587,0.875
87.37,0,0,0.328,0.754
89.77,0,12,0.959,0.174
6.45,0,11,0.829,0.605
9.29,0,1,0.402,0.908
22.71,0,5,0.374,0.41
27.42,0,14,0.25,0.551
4.39,0,12,0.407,0.642
105.93,0,2,0.603,0.981
72.12,0,11,0.121,0.871
71.69,0,12,0.304,0.951
52.82,0,9,0.388,0.73
19.37,0,7,0.098,0.538
6.99,0,15,0.316,0.53
5.13,0,0,0.039,0.8
92.78,0,8,0.706,0.697
18.14,0,1,0.787,0.897
23.97,0,0,0.266,0.735
17.12,0,9,0.57,0.584
19.17,0,9,0.252,0.587
58.99,0,7,0.248,0.402
2.22,0,9,0.564,0.608
2.88,0,12,0.651,0.303
42.06,0,1,0.349,0.852
32.48,0,0,0.784,0.824
14.81,0,15,0.164,0.945
2.57,0,0,0.65,0.833
18.37,0,8,0.31,0.687
2.06,0,9,0.237,0.353
29.48,0,14,0.887,0.396
20.35,0,8,0.266,0.597
29.95,0,11,0.327,0.765
82.7,0,9,0.591,0.066
86.61,0,13,0.484,0.324
34.8,0,15,0.007,0.438
67.0,0,15,0.556,0.516
46.03,0,0,0.363,0.379
2.14,0,5,0.47,0.647
15.08,0,9,0.135,0.114
39.46,0,14,0.767,0.85
65.32,0,13,0.505,0.508
72.76,0,1,0.322,0.196
115.85,0,6,0.21,0.839
114.52,0,7,0.694,0.136
99.72,0,5,0.513,0.825
51.36,0,13,0.025,0.626
29.68,0,9,0.649,0.092
17.97,0,1,0.475,0.837
54.08,0,9,0.318,0.26
